,tenure,MonthlyCharge,DummyTechie,DummyGender,DummyTechSupport
9296,43.5742,115.0021,0,0,0
1067,15.24536909,210.12704,0,0,0
584,14.08939653,210.12704,0,1,0
570,10.81527088,162.500692,0,1,1
3515,4.444135,139.9349,0,1,0
3811,21.97517,124.9643,0,1,1
77,20.13981517,149.937833,0,1,0
843,5.130341596,212.641455,1,0,1
5793,69.68705,207.6094,0,0,0
2333,1.589535,149.9928,0,0,1
6135,60.15262,112.4551,0,1,0
587,3.137169138,114.965789,0,0,0
8335,47.86746,242.6326,0,0,0
8063,64.51973,275.1336,0,0,0
9851,58.40532,142.5007,0,1,1
9126,58.11303,232.6415,1,1,1
8345,63.71082,117.4686,0,0,0
7100,54.23845,125.0073,0,1,0
998,4.952763872,149.948316,0,0,1
7576,65.14224,104.9629,0,1,0
9007,52.76138,187.656,0,0,0
4196,16.19111,240.1149,1,1,0
2208,7.394788,265.1283,0,1,0
8609,70.45931,159.965,1,0,0
3496,1.359104,194.9992,0,1,1
2395,10.18679,210.1051,0,0,0
4717,5.793869,172.4624,0,1,0
1632,1.609325308,172.455519,1,1,0
6917,58.45536,172.4871,0,0,0
2233,8.492867,137.4616,0,0,0
696,10.85959186,232.641455,0,0,1
6358,69.32269,152.4742,0,1,1
1622,18.36209103,149.974105,0,0,0
5624,58.97505,194.9663,0,1,0
6554,52.5986,149.9447,0,1,0
2850,4.459993,222.6654,0,0,1
5244,37.45999,210.1051,0,0,0
1697,11.29271486,164.985293,0,1,0
3938,2.326316,222.65,0,1,0
3876,12.7637,147.4738,0,0,0
5215,46.778,134.9509,0,0,0
2551,10.86199,155.0084,0,0,1
882,2.463011656,207.49737,0,1,1
767,4.603347641,159.983006,0,1,1
6576,63.097,172.4555,1,0,0
8171,40.73541,152.4441,0,1,1
5930,58.25985,127.5112,0,0,1
5940,56.20194,149.9621,0,0,0
9119,58.57229,157.4698,0,0,1
4476,5.892496,124.9781,0,0,0
7765,61.49459,129.995,0,1,1
9969,47.32195,194.9663,0,1,0
7320,71.27541,149.9845,1,1,0
2182,16.04075,134.9509,0,0,0
4940,10.59224,245.1457,0,1,0
2317,16.56118,167.4847,0,0,1
8648,70.89862,214.9663,0,1,0
4319,9.121337,112.4551,0,1,0
6084,62.83437,140.0049,0,0,1
9811,61.69069,142.4689,0,0,1
6188,58.79896,235.1591,0,1,1
8608,68.50985,147.4893,0,0,1
6560,52.36353,182.4433,0,1,0
3070,7.220079,147.4783,0,0,0
9960,54.1338,174.9755,0,1,0
9466,55.87308,184.9853,0,1,0
724,9.758067608,182.443347,0,1,0
2408,19.14395,112.4844,0,0,0
8322,66.16108,210.127,1,0,0
341,6.68894661,95.019486,0,0,0
5297,61.25573,149.9378,0,1,0
82,19.45250317,192.456745,0,0,1
4931,6.422331,277.6375,1,0,1
4216,5.527407,174.9919,0,1,1
3226,2.339183,245.1612,0,1,1
4724,5.70629,152.4624,0,1,0
7976,58.69071,104.9923,0,1,0
4315,1.865935,159.965,1,1,0
1338,2.978504665,182.446995,0,1,1
8569,65.36252,197.5169,0,0,1
715,5.156978882,117.439154,1,0,0
6618,63.9916,232.6378,0,1,0
6240,67.09465,169.9447,0,1,0
9229,65.71442,149.9598,0,1,0
4479,2.005733,275.1336,0,0,0
8131,67.99043,207.4811,0,1,0
7411,69.37716,187.6094,1,1,0
5111,53.40027,149.9483,0,0,1
1501,18.02281027,169.992756,0,0,1
8632,46.65167,184.9939,0,0,1
40,9.179779682,172.457857,0,0,0
3204,3.878694,112.4551,1,0,0
789,11.75027091,164.964681,0,0,1
3276,1.190018,129.9621,0,0,0
7118,63.6037,217.484,1,0,0
556,12.85397739,104.962874,1,0,0
1518,6.910330858,229.993134,0,0,1
5670,58.42233,227.4754,0,0,1
628,3.905351198,197.48762,0,0,1
250,1.583394702,197.494455,0,1,1
2976,10.11079,147.4893,0,1,1
4831,17.93561,159.9875,0,1,1
2856,9.952476,182.49,0,1,0
4984,9.309073,127.4783,1,1,0
3199,14.71926,182.4762,0,1,1
4393,21.19498,235.1591,0,0,1
4857,5.111844,207.4811,0,0,0
7834,59.14141,232.6378,0,1,0
7104,66.37863,114.9658,0,1,0
9011,46.23456,220.1185,0,1,1
2041,8.716735,144.9607,0,1,0
9041,68.75872,112.4551,0,0,0
9472,51.51251,204.961,0,1,0
7303,49.26265,114.9509,0,0,0
2757,10.49269,172.4705,0,0,0
5315,57.78386,235.1591,1,0,1
9480,66.47483,127.4601,0,1,1
8359,60.08382,179.9794,0,1,0
911,2.368283285,172.470522,0,1,0
3696,1.671807,120.0035,0,0,0
7372,64.22853,107.482,0,0,1
2382,9.713544,137.4392,1,1,0
9642,70.30088,137.4392,0,0,0
1671,4.304076015,117.468591,1,0,0
8228,71.70793,137.4872,0,0,1
6279,66.67672,137.4616,0,0,0
8618,48.71074,182.4608,0,0,0
8724,62.83864,129.9763,0,0,0
2076,7.978289,92.5018,0,0,0
8246,70.14712,182.4676,1,0,0
4819,3.876069,197.4702,1,1,1
630,5.141923371,184.978458,0,1,0
5376,53.92384,270.1604,0,1,1
7516,38.34946,212.6415,1,1,1
4412,13.00557,94.97283,0,0,0
7284,65.50792,162.4689,0,0,1
8155,69.59174,204.9496,0,1,1
8595,65.12634,187.656,0,0,0
5437,65.44764,114.9838,0,0,1
1745,24.77634001,204.963371,0,1,0
6967,56.19888,179.9476,0,1,0
1374,23.05042619,242.657291,0,1,0
8243,69.13685,287.6427,1,0,1
5106,64.17623,192.4705,0,0,0
9641,52.4705,197.6288,0,0,0
5971,65.61605,112.4844,0,1,0
9612,67.50401,202.4433,0,0,0
7869,58.42671,182.4653,0,0,0
4554,3.246478,117.472,0,1,1
6197,65.1302,197.484,0,0,0
9619,64.90439,139.9678,0,1,1
9554,66.4055,235.1555,0,0,0
6360,46.37208,240.1149,1,1,0
246,6.307178205,200.118516,1,1,1
1147,7.95236848,187.484705,0,0,1
4386,17.77264,139.965,0,1,0
3503,1.740498,169.9928,0,0,1
1592,11.07800251,194.988208,0,0,0
5608,39.61469,175.1331,0,0,0
35,5.478588204,162.483267,0,1,1
4910,9.696166,247.6647,0,1,1
2410,3.978662,257.6513,1,1,0
1773,6.441555523,162.500489,0,0,1
6838,65.52033,175.0211,0,0,1
5136,45.45067,107.5286,1,1,1
2469,13.85176,192.4404,0,1,0
1662,2.552193205,127.473844,0,0,0
8440,63.70616,182.4653,0,0,0
6016,50.20686,179.9656,0,0,1
3932,8.920338,102.4746,0,1,0
5973,63.43072,149.9776,0,0,1
6672,69.10048,220.1478,0,1,1
7495,64.30983,182.4433,1,1,0
8778,71.40954,134.9509,0,0,0
8147,43.51853,79.97886,0,1,0
3190,1.875298,149.9621,0,1,0
7009,48.63475,134.9509,0,1,0
3511,6.896176,182.4653,0,0,0
340,5.690013293,245.145743,0,0,0
3004,3.255652,242.6281,0,0,0
8570,38.84886,117.4872,0,0,1
500,11.91663193,92.455141,0,0,0
6919,68.13863,172.5104,0,1,1
5572,64.48138,232.624,0,1,1
7702,61.00511,169.9928,0,0,1
6991,59.79789,160.0122,0,1,1
8540,68.34963,172.4567,0,1,1
4703,7.819376,235.1417,0,1,1
4152,19.94322,127.4958,0,1,0
816,4.986528165,245.146969,0,0,1
5717,47.40586,149.989,0,1,0
9127,49.73125,179.9794,0,1,0
5448,65.78,232.652,0,0,0
1871,3.997019354,104.962874,0,1,0
9364,67.13803,179.9656,0,0,1
4364,7.848542,265.147,0,1,1
265,23.79323993,275.133571,0,0,0
9589,65.00498,187.6094,0,1,0
2348,17.4028,139.9349,1,0,0
320,3.115945151,114.972827,0,0,0
3080,4.267801,172.4567,0,1,1
8579,59.30543,137.4684,0,0,0
8494,45.34674,184.9496,0,0,1
4398,7.579193,182.4433,1,0,0
4347,11.20643,159.9642,1,1,0
5721,54.67054,167.4564,0,0,0
6503,54.68209,127.4421,0,1,0
7980,64.94053,222.6609,0,1,1
6736,69.32507,204.9797,0,1,1
2977,11.17999,172.4742,0,0,1
7053,71.61852,132.466,0,0,1
8150,55.31399,242.6143,0,1,1
4413,6.92143,157.4698,0,1,1
5799,65.87412,147.4421,0,1,0
4307,19.9534,127.4586,0,1,0
642,14.02310297,204.961033,0,1,0
9991,55.49816,162.4526,0,1,0
5017,66.50412,202.6362,0,0,1
6054,61.43691,159.9349,0,1,0
8245,45.93241,232.6378,0,0,0
1492,12.47525704,139.983006,0,1,1
3712,7.2247,164.9889,0,1,1
6712,61.76369,182.49,1,0,0
3333,7.602068,124.9935,0,0,1
2022,7.387825,162.4608,0,0,0
1291,7.010189312,179.965581,0,1,1
7476,67.97118,134.9801,0,1,0
8894,39.23505,194.9663,0,0,0
1886,2.678577227,179.947583,0,1,0
3911,13.04025,255.1417,0,1,1
6189,62.58644,182.4538,1,0,1
215,15.94935291,117.472036,0,1,1
1819,10.27742832,184.978458,1,0,0
1074,4.898445616,187.609354,0,0,0
6654,63.61158,159.983,0,0,1
8224,50.31252,184.9715,0,1,1
6934,65.86739,152.4555,0,1,0
3684,20.86192,149.9621,1,0,0
7071,61.343,102.4746,0,0,0
3913,4.86918,137.4978,0,0,0
3263,1.532436,124.9607,0,0,0
5769,54.76926,225.1786,1,1,1
7719,69.54666,159.9349,0,1,0
6255,57.04917,104.9629,0,0,0
9893,59.39468,192.4705,0,0,0
588,11.85998919,134.980139,0,0,0
6487,55.09779,137.4684,1,0,0
7394,51.58437,235.1591,0,1,1
4885,8.423652,144.9607,0,0,0
2270,7.944389,212.6557,0,1,1
8085,42.01957,152.4798,1,0,0
4702,11.739,225.1457,0,0,0
6290,60.63668,229.9931,0,1,1
378,4.801969514,112.455141,0,0,0
777,3.189179387,210.105118,0,0,0
169,10.21634248,187.656013,0,1,0
9562,66.80152,265.1283,1,1,0
2704,1.717359,152.4579,1,1,0
6717,42.15567,147.4421,0,1,0
4326,6.246694,79.97886,0,1,0
9862,56.54679,190.127,0,1,0
1423,5.68109955,139.981577,1,0,0
2933,9.417302,245.147,0,1,1
9118,69.93494,245.132,0,0,1
8251,70.4936,204.9496,0,1,1
782,9.582004744,255.119794,0,1,1
6708,67.65272,187.656,0,0,0
3032,7.311512,184.9647,0,1,1
4501,5.123883,194.9663,0,1,0
2077,11.61721,252.624,0,0,1
1505,17.64373477,112.455141,0,1,0
8964,56.05193,182.4538,1,0,1
2688,15.51392,79.97886,1,1,0
2599,20.58561,140.0049,1,0,1
6148,55.40938,149.9776,0,0,1
4810,3.94227,104.9643,0,1,1
6100,48.95286,102.4746,0,1,0
7608,68.14733,129.9598,0,1,0
2888,18.58829,222.6362,0,0,1
2187,7.675218,174.9581,0,0,0
409,8.69085131,255.155493,0,0,0
1269,27.96096319,159.994242,0,0,0
3388,14.08217,120.0049,0,1,1
3160,2.312021,240.1149,0,0,0
9914,60.03004,149.9778,0,0,1
2792,4.833414,172.4555,0,0,0
317,14.09942339,220.118516,0,1,1
4981,9.836442,95.00571,1,0,1
6951,53.26798,220.1185,0,0,1
3021,2.80856,149.9621,1,0,0
2926,4.847252,219.9902,1,1,1
6552,42.43922,192.4567,0,1,1
2866,9.938487,194.9992,0,0,1
8111,69.06918,175.1331,0,1,0
3063,2.437932,169.9447,0,0,0
2857,1.133367,212.6228,0,1,0
5239,66.08159,235.1417,0,0,1
8272,55.15571,152.4907,0,0,1
6142,59.16267,267.6647,0,1,1
8094,67.21909,265.1283,0,1,0
6402,60.15131,190.127,1,1,0
7415,51.58906,177.6508,0,0,0
3644,4.283128,149.9378,0,0,0
3040,2.10678,217.4725,1,0,1
1407,17.01228541,222.632554,0,0,0
2794,12.55315,182.447,0,1,1
1689,6.735271694,149.944668,0,0,0
6515,57.48138,147.4783,1,1,0
2503,19.14656,169.9447,1,0,0
2086,12.12823,194.9744,0,1,1
1404,3.871799525,252.62403,0,0,1
3747,3.831822,257.6549,1,0,1
9115,57.2702,137.4686,0,0,0
8785,51.36891,144.9607,0,0,0
3885,12.5247,204.961,0,0,0
5343,59.02827,207.6386,0,1,0
4204,1.203982,119.9568,0,0,0
3229,2.668217,184.9963,0,1,1
9660,64.17582,159.9642,0,0,0
2687,22.12945,147.4783,1,1,0
637,24.39432985,245.145743,0,1,0
6452,63.4041,114.9658,0,0,0
1323,12.61694943,112.455141,0,0,0
3796,3.998314,159.9794,0,0,0
3851,14.26858,232.6228,0,1,0
9359,67.12189,179.9476,0,1,0
7947,70.14056,222.6326,0,0,0
2460,8.939477,154.9755,0,0,0
9221,70.50786,197.6288,0,0,0
496,13.86188691,252.637807,0,1,0
5052,65.15989,172.4742,0,1,1
60,2.871017037,164.964681,0,0,1
9383,36.76838,117.472,0,0,1
664,11.34954445,142.500692,0,1,1
2629,13.81972,162.4713,0,0,1
2730,6.128314,137.4684,0,0,0
5377,58.33561,159.9656,0,0,1
4457,23.78115,124.9643,0,0,1
9832,60.10972,124.9781,0,1,0
1305,13.03099332,149.984492,1,1,0
7790,65.61344,184.9963,0,0,1
9251,63.11931,147.4893,0,1,1
6250,50.47035,212.6228,0,1,0
8077,70.68617,147.4783,0,1,0
9889,71.7533,149.9598,0,1,0
892,5.36237356,157.469817,0,1,1
3126,4.606587,220.1185,1,1,1
5088,54.14957,172.4871,0,0,0
2229,10.39421,129.9621,0,1,0
6992,70.79817,134.9801,1,0,0
1457,19.08438023,162.498151,1,0,1
5227,49.67201,127.475,0,0,1
6718,48.84202,162.4713,1,0,1
1208,19.9235245,172.462354,0,0,0
5261,70.54256,169.9447,0,0,0
2128,5.943865,159.965,0,0,0
8817,68.61891,162.4653,0,1,0
6378,44.59308,182.4608,0,1,0
3166,7.994351,129.9621,1,0,0
2968,4.367739,152.5104,0,0,1
3894,28.2824,137.4836,0,0,0
4330,3.656765,184.9785,0,1,0
6809,71.4249,149.9778,0,1,1
2372,14.59541,192.4885,0,1,1
8514,49.8063,172.5104,1,1,1
2384,14.21143,139.9349,0,0,0
2131,3.543665,149.9447,1,0,0
2725,2.972634,194.9744,0,0,1
5080,61.79462,147.4421,0,1,0
4130,18.61815,240.1149,0,0,0
7360,42.64646,150.0208,0,1,0
7906,69.97639,204.9634,0,0,0
9694,43.19701,182.4538,0,1,1
5327,52.71096,159.9476,0,0,0
4609,8.824037,144.9889,0,0,1
4012,13.79595,187.6094,1,1,0
8733,60.50817,174.9618,0,1,1
8828,70.56821,139.9568,0,0,0
1151,9.716052195,95.019486,1,1,0
1207,13.14070245,137.469817,0,0,1
2363,14.80365,164.9647,0,1,1
2677,12.14453,159.9512,0,1,1
5845,59.21586,139.983,0,0,1
1410,2.988653862,152.495236,1,0,1
6393,64.48925,112.4551,0,0,0
1570,7.897660605,137.439154,0,0,0
5657,71.9056,174.9699,0,0,1
3896,8.386574,142.4526,0,0,0
2436,1.932155,182.4538,0,1,1
6409,60.95034,154.9618,0,1,1
1949,22.04436191,202.649979,0,1,0
5338,53.71087,184.9634,0,0,0
2006,5.982479,275.1336,0,0,0
8518,68.38161,147.4783,0,1,0
7230,60.75202,149.9483,0,0,1
9196,61.42667,232.624,0,0,1
6424,64.53,175.1331,0,1,0
6620,66.58209,124.9781,0,1,0
8674,51.39701,210.1051,0,1,0
1804,11.89492044,147.478341,0,0,0
2989,4.327078,164.9889,0,0,1
1225,4.526667855,187.49737,0,0,1
1757,5.402712746,137.468388,0,0,0
4094,5.951276,112.4551,0,1,0
1596,13.99605863,139.979239,0,0,0
3079,8.922175,169.9378,0,0,0
4817,8.171806,154.9919,0,0,1
4127,4.245048,172.4567,0,0,1
9363,48.90533,204.9797,0,1,1
9696,60.5411,152.4555,0,1,0
6436,70.04547,127.4738,1,1,0
9575,67.29135,172.4404,1,0,0
2297,8.079294,245.132,0,1,1
6592,71.80759,144.9607,1,1,0
8188,43.99275,140.0013,0,0,0
6317,65.08131,114.9728,0,0,0
2674,10.81514,195.0062,0,0,1
7182,64.26003,202.4433,0,1,0
4478,2.820837,182.4538,0,0,1
8707,57.65949,177.4945,0,1,1
9267,67.00167,197.4876,0,0,1
6132,58.26304,92.5018,0,1,0
2266,7.667371,235.1591,0,1,1
5049,70.09214,139.9568,0,1,0
7242,70.49801,127.4783,0,0,0
7417,38.36776,240.1149,1,0,0
4774,4.043292,139.983,0,0,1
1636,16.72537387,184.963371,0,1,0
8339,65.13745,184.9647,0,0,1
9034,49.45192,159.9805,0,1,1
1209,1.374911824,142.500692,0,1,1
3753,7.646165,114.9658,0,1,0
9287,58.83899,187.6094,0,1,0
6456,71.60926,104.9629,0,1,0
6061,61.63974,197.4702,0,1,1
3677,16.15713,169.9378,1,1,0
4700,4.581601,277.6513,1,1,0
6085,68.66575,137.4836,1,1,0
750,20.07541432,147.473844,0,0,0
8781,61.46188,137.4836,0,1,0
9496,43.01015,167.4564,0,1,0
7097,69.14122,197.6288,1,1,0
4865,6.431215,187.6094,0,1,0
4369,16.60351,230.1051,0,1,0
1742,7.644184483,162.460772,0,1,0
2974,13.8101,104.9781,1,0,0
3695,3.992629,152.4742,1,0,1
1318,24.0737635,169.937833,0,1,0
1579,1.760409672,242.657291,0,0,0
7077,61.04909,112.4844,0,0,0
7469,48.53271,159.9512,0,1,1
547,14.96135055,190.173699,0,1,0
9262,62.20437,159.9349,0,1,0
6113,67.49275,127.4421,0,1,0
7251,67.19853,202.65,0,0,0
3206,10.49454,174.9919,1,0,1
1660,11.82576277,152.488401,0,0,1
9384,65.01223,182.447,1,0,1
4968,5.533306,172.4579,0,1,0
1363,4.55454522,117.487242,1,1,1
7988,68.3486,172.4579,0,0,0
6667,55.61318,114.9658,1,0,0
482,5.709925704,172.457857,0,1,0
7387,59.15954,169.9928,0,0,1
8016,66.19976,229.9931,0,1,1
4251,18.9981,200.1323,0,0,0
9880,44.57688,159.9476,0,1,0
9515,64.19478,184.967,0,0,1
5516,62.40564,174.9755,0,1,0
7656,71.52133,192.4705,0,0,0
6443,66.30503,179.9656,0,1,1
2819,12.67943,220.1615,0,1,0
3202,3.83138,162.5007,0,1,1
2594,6.24751,175.1331,0,1,0
3213,4.870047,127.5067,0,1,1
393,5.988505209,187.513939,0,1,1
2607,6.663036,162.447,0,1,1
5540,60.83302,162.4827,0,1,0
4769,6.033703,95.01949,0,1,0
9956,58.40629,182.447,1,1,1
6851,51.41461,164.9715,0,0,1
4807,5.067354,220.1323,0,0,0
8370,66.2073,220.1615,0,0,0
9408,41.97598,159.983,0,0,1
7312,68.57417,190.127,0,0,0
8715,69.35321,152.4624,0,1,0
3220,7.035161,207.6386,0,0,0
969,8.979360083,200.132293,0,1,0
4266,3.381603,172.4441,0,1,1
1765,1.042724425,184.961033,0,0,0
4351,7.969762,232.624,0,1,1
3890,15.39326,132.466,0,1,1
8284,54.36032,132.5127,0,1,1
9513,48.24148,187.6422,1,1,1
5321,67.78257,194.9992,0,1,1
1263,18.95221637,117.472036,0,0,1
1005,13.3771743,139.95684,0,0,0
568,16.58244758,182.443347,0,0,0
7484,70.1758,94.97283,0,1,0
6876,58.19535,214.9663,0,1,0
7754,68.69674,179.9476,1,0,0
791,3.087125795,160.00128,0,1,0
8831,50.71608,149.9707,0,1,1
1242,15.16346403,139.986074,0,0,0
7012,54.53805,225.1457,0,1,0
3649,10.86612,127.5067,0,1,1
7341,63.64732,172.4555,0,1,0
8311,62.08563,265.1283,0,1,0
1266,7.138985437,127.488728,0,0,0
7694,38.06839,124.9935,0,0,1
206,3.043063167,174.975543,0,1,0
5313,54.53026,144.9889,0,1,1
550,5.915247686,204.979684,0,1,1
1112,10.30304569,159.965581,0,1,1
4191,23.40043,162.4676,0,1,0
1555,8.460086502,240.114868,1,0,0
1235,11.96148946,227.475448,0,1,1
8426,48.76309,129.9926,0,1,1
9863,67.16337,104.9629,0,1,0
1563,23.27091932,152.455519,0,1,0
6296,66.66711,222.6143,0,0,1
5649,71.71986,174.9919,0,1,1
9027,69.39129,114.9658,0,0,0
8280,67.92804,267.6647,0,1,1
1259,5.174032539,104.964303,0,0,1
3034,18.24928,232.6378,0,0,0
280,21.17839683,137.439154,0,1,0
4141,2.414,114.9658,1,0,0
5026,45.4868,159.965,0,0,0
5154,65.82455,162.4713,0,0,1
2937,12.05316,212.6415,0,1,1
4308,2.141515,277.6513,0,1,0
7731,46.98814,147.4783,0,0,0
7058,69.66427,182.49,0,0,0
8255,60.97619,210.127,0,1,0
1237,21.10862922,184.949594,0,1,1
2618,10.49402,139.9349,1,0,0
728,11.70347852,139.934918,0,1,0
2797,9.887746,139.9678,0,0,1
4874,1.112412,232.6415,1,0,1
1411,9.821119931,139.965008,0,1,0
3797,4.636111,184.9963,0,0,1
3761,12.80172,182.4676,0,1,0
8362,45.22174,204.961,0,0,0
9685,58.53134,177.4876,0,1,1
1637,6.955766017,127.460067,0,1,1
3058,7.296904,164.967,0,0,1
2164,7.890163,210.127,0,0,0
7081,66.82276,152.4742,1,0,1
2393,11.36938,225.1457,0,1,0
3992,15.91192,184.9634,0,0,0
701,16.66441267,184.979684,0,1,1
1135,8.721905501,252.637807,0,0,0
5317,61.96895,204.9496,1,0,1
9510,63.05783,169.9447,0,1,0
7609,67.62049,149.9707,0,0,1
3075,7.899007,222.65,0,1,0
9476,71.06048,104.9923,0,0,0
3737,17.02059,147.4601,0,1,1
256,11.86252419,134.950905,0,0,0
5188,63.68805,127.4738,1,0,0
8714,71.9039,222.6281,0,1,0
4247,2.011058,162.4653,0,0,0
8344,57.26943,169.9671,0,1,0
4082,1.690026,162.4608,0,1,0
6714,60.19517,235.1372,1,0,1
6871,62.99218,197.4702,0,1,1
6582,64.31709,124.9781,0,1,0
913,8.730405893,257.63748,0,1,1
300,4.439685675,214.952509,0,0,1
9078,60.50225,179.9656,0,1,1
585,9.232644617,184.967019,0,1,1
879,13.01023159,182.465269,0,0,0
5517,57.49209,129.9778,0,1,1
1903,3.56722345,95.005709,0,1,1
5409,59.21526,207.4754,0,0,1
2148,4.564096,149.9378,0,0,0
2059,3.465896,232.624,0,0,1
7992,65.50762,242.6281,0,0,0
6357,71.41919,204.9634,0,0,0
8377,52.56715,240.1149,0,1,0
7888,62.55541,147.4564,0,1,0
331,12.21754865,262.610632,0,1,0
1844,9.858971643,112.455141,1,1,0
1113,5.901029789,139.951231,0,1,1
5687,70.30403,147.4421,0,0,0
6941,60.45725,159.9642,0,1,0
7276,70.71182,182.447,0,0,1
8404,43.69919,127.4421,1,0,0
4329,4.723073,159.965,0,0,0
140,4.13273503,169.992756,0,0,1
1850,7.399248624,190.12704,0,1,0
6019,67.99211,129.9778,0,0,1
774,9.07068647,187.484705,0,0,1
2064,8.333131,172.4624,0,1,0
9794,70.65475,172.4404,1,0,0
5646,65.21792,187.6422,0,1,1
4951,10.17149,214.9525,0,1,1
993,4.868716415,179.965581,0,1,1
5217,71.03326,169.9378,0,0,0
9668,50.58015,152.4624,1,0,0
4397,3.794103,92.5018,0,1,0
6394,68.10386,165.0113,0,1,1
8430,63.37764,262.6106,0,0,0
2406,4.867834,144.9607,0,1,0
5997,58.42303,124.9607,0,1,0
4394,23.04458,159.9512,1,0,1
6513,54.26219,104.9923,1,1,0
1471,17.5841798,154.961766,0,0,1
7263,71.83088,104.9629,0,0,0
2071,5.26792,124.9781,1,1,0
5541,52.41441,232.6228,0,0,0
6985,61.78097,92.5018,0,0,0
4804,13.21887,207.4811,0,0,0
395,8.951793883,104.964303,0,1,1
7802,55.505,149.9598,1,0,0
7816,49.75092,134.9801,0,0,0
5907,65.48947,92.45514,0,0,0
1729,6.027648047,154.991856,0,0,1
1585,7.208423897,217.470195,0,0,1
7557,58.31897,150.0208,0,1,0
1503,6.22226629,114.972827,0,0,0
7665,63.13521,197.6288,0,0,0
9646,49.09017,172.4404,1,0,0
7900,54.53013,152.4907,0,0,1
4684,10.06351,267.6647,0,0,1
7319,66.31286,220.1149,0,1,0
9040,70.39578,277.6375,0,0,1
2487,12.86551,255.1198,0,0,1
3466,7.047021,262.6106,0,1,0
4224,14.91353,174.991,0,0,1
1274,17.92733138,152.47417,0,1,1
521,2.915827364,149.937833,0,0,0
145,2.733109234,217.472533,0,1,1
2202,26.74209,245.147,0,0,1
6059,64.20616,112.4551,1,0,0
3574,7.303501,187.6094,0,0,0
1307,1.124656757,137.468591,0,0,0
5481,49.8342,92.5018,0,0,0
3429,10.28514,247.6647,0,1,1
6003,59.46448,94.97283,0,0,0
7178,57.62165,162.4538,0,0,1
401,1.28507969,139.951231,1,0,1
225,9.999416271,139.987503,0,1,1
9073,57.65657,147.4421,0,1,0
5439,52.79234,129.9915,0,1,0
2853,9.546909,204.9496,0,1,1
330,9.734064703,200.132293,0,0,0
759,6.248150471,124.964303,1,0,1
6583,61.3942,184.9634,0,0,0
8890,48.42652,252.6378,1,0,0
4623,13.55138,222.6143,0,0,1
7266,57.41425,202.4433,0,0,0
146,3.180102025,210.138,0,0,1
866,5.541384803,242.61428,0,1,1
1016,2.722310392,220.114868,1,0,0
8547,61.9146,222.6326,1,1,0
5693,65.4426,147.4601,0,0,1
8842,55.68741,114.9838,0,0,1
6475,66.60339,134.9509,0,0,0
1771,7.217041327,127.458638,0,0,0
7748,70.06451,204.961,0,1,0
4523,7.668017,214.9525,0,1,1
5118,42.36211,139.9678,0,1,1
4645,13.21297,159.9349,1,1,0
3632,17.39814,159.965,0,1,0
3546,5.14486,139.9568,0,1,0
880,5.803901847,129.948316,0,1,1
4825,5.156634,169.9378,0,1,0
7225,69.96882,262.6106,0,0,0
290,6.253919786,209.993134,0,0,1
9300,69.00321,277.6513,0,0,0
6587,50.61987,147.4738,0,0,0
7687,46.24205,225.1457,1,1,0
6252,56.12428,137.4392,0,0,0
4434,4.023413,184.9496,0,0,1
6584,64.395,204.9797,0,0,1
6459,67.61857,255.1198,0,1,1
9522,60.33663,275.1198,0,0,1
5224,53.09491,139.965,0,0,0
2663,4.469398,159.9942,0,1,0
2553,1.500126,232.6415,0,1,1
4276,5.493065,242.6143,0,0,1
2074,2.499923,117.4872,0,0,1
5800,59.66274,112.4551,0,1,0
8852,69.24664,207.4673,0,1,1
9023,48.84821,210.1051,0,1,0
7544,63.63151,159.9642,0,0,0
4275,5.321365,157.4698,0,1,1
6553,50.02343,174.9882,0,0,0
3404,10.07068,237.6549,1,0,1
9390,67.95515,187.4847,0,1,1
6760,71.21301,92.48802,1,1,1
5149,63.24097,159.9349,0,1,0
318,7.272649386,232.622804,1,0,0
2883,14.89363,107.5286,0,1,1
7771,71.98828,162.4713,0,0,1
4741,9.651306,190.127,0,0,0
1080,19.58895462,139.983006,1,0,1
7822,71.91339,184.9496,1,0,1
5986,50.69944,275.1336,1,1,0
1077,8.853636698,102.474625,0,0,0
2315,13.15232,134.9509,0,0,0
5859,47.78655,172.4441,0,1,1
6847,65.0113,139.9568,0,1,0
1289,3.124488057,147.471303,0,1,0
1449,3.330819942,137.439154,0,0,0
8684,71.31658,235.1417,0,0,1
9884,47.25523,129.9763,0,1,0
4357,23.55037,127.482,0,0,1
5004,58.30317,179.9656,1,0,1
2893,12.47148,147.4421,0,0,0
1456,14.26615817,127.473844,1,0,0
8158,64.82387,212.6415,1,1,1
8703,69.80263,112.4551,0,0,0
7235,52.07056,192.4404,0,0,0
658,11.24483017,200.132293,1,0,0
1455,2.181372893,242.628057,1,1,0
5216,69.31083,214.9663,0,1,0
6395,51.60111,255.1555,0,0,0
6581,63.21825,107.4806,0,0,0
2896,6.726078,147.4564,1,0,0
8597,63.82538,144.9607,0,1,0
2404,13.67733,152.4798,0,0,0
2749,11.38275,267.6647,0,1,1
343,4.893221514,207.475448,0,1,1
8928,71.58757,190.1737,0,1,0
9129,54.22814,232.6228,0,0,0
4007,2.438513,139.9678,1,0,1
7589,58.2249,187.4673,0,1,1
902,15.806584,104.962874,0,0,0
4714,15.37459,182.447,0,0,1
5194,67.24501,210.1518,0,1,0
3563,5.001663,169.9671,0,0,0
