,population,children,age,income,outage_sec_perweek,email,contacts,Yearly_equip_failure,tenure,MonthlyCharge,DummyTechie,DummyTechSupport,DummyMale,DummyFemale,DummyNonbinary
436,40305,2,28,10342.14,9.553427818,8,1,1,10.96319721,95.019486,0,0,1,0,0
4976,21556,1,24,2405.39,13.40189,16,0,0,8.930383,240.1149,0,0,1,0,0
6974,2394,0,31,78588.29,9.789482,10,0,1,65.04127,147.4783,0,0,1,0,0
1837,41468,0,52,22433.84,14.16841333,15,1,0,5.252073829,265.128318,1,0,1,0,0
7823,916,0,69,20507.78,11.76257,11,1,0,67.25763,149.9483,0,1,1,0,0
1794,1640,2,29,60671.21,13.82901227,12,0,1,8.248755691,177.48762,0,1,1,0,0
2285,630,10,85,64074.31,10.43098,13,0,0,3.935134,255.1372,0,1,0,1,0
4026,206,1,71,6908.55,4.826642,13,1,0,8.710976,184.9496,0,1,0,1,0
9644,2872,2,26,81108.99,8.991643,12,1,0,52.60822,162.4653,0,0,1,0,0
2745,3519,1,64,46273.12,12.10772,11,0,0,12.22942,132.466,0,1,1,0,0
5143,739,0,32,42060.33,10.21513,16,1,0,66.45525,174.9581,0,0,0,0,1
6824,9077,1,38,24646.95,3.96553,15,1,0,68.21396,149.9778,1,1,0,1,0
364,892,1,58,26005.77,12.07226102,13,1,0,24.8868126,182.465269,0,0,0,1,0
9621,7972,4,75,47075.22,9.002155,16,1,0,56.16716,220.1149,0,0,1,0,0
9920,2536,0,54,34382.04,3.882287,9,1,1,57.46466,184.9797,1,1,0,1,0
3873,219,1,86,41467.24,5.287302,13,2,0,9.621889,182.497,0,0,0,1,0
1819,809,2,73,19534.42,7.519178592,16,1,1,10.27742832,184.978458,1,0,0,0,1
5149,6,3,57,21485.23,4.034332,12,0,0,63.24097,159.9349,0,0,1,0,0
7767,182,3,51,18078.02,10.32042,13,1,0,54.55234,212.6415,0,1,1,0,0
4686,2558,3,73,21336.57,6.783472,9,0,3,11.5917,152.4555,0,0,1,0,0
734,11974,4,89,24865.85,6.72503168,13,2,0,7.599617029,182.465269,0,0,0,1,0
1326,16638,4,55,27019.83,11.27833464,13,3,0,10.92247392,162.446995,0,1,0,1,0
8328,778,1,54,52756.23,9.722124,14,1,1,58.59644,139.9568,1,0,0,1,0
8422,3353,1,70,52171.43,11.06332,14,1,0,51.53345,220.1185,0,1,0,1,0
371,740,8,61,28129.21,5.600227586,10,1,0,8.498042024,192.48852,0,1,1,0,0
8234,5402,1,56,43492.61,12.53408,16,1,1,58.85409,162.447,0,1,1,0,0
2735,190,1,84,7858.21,10.3891,7,1,0,7.923777,104.9629,0,0,1,0,0
3233,3802,1,57,19275.26,9.852096,7,1,0,8.664975,169.9928,0,1,1,0,0
727,929,4,44,53135.08,2.992013152,12,1,1,8.508626757,129.948316,0,1,0,1,0
1710,4292,0,58,21210.4,8.510124671,11,0,0,7.753271168,164.971516,0,1,1,0,0
1524,345,2,67,41397.45,17.94420077,12,0,1,2.314052799,192.470522,1,0,0,1,0
779,57511,1,76,10589.74,7.892007202,16,2,0,8.908332009,194.974431,0,1,0,1,0
787,24965,0,65,15543.8,7.458066464,14,0,0,2.831804349,114.972827,0,0,1,0,0
3774,67,0,51,20532.13,12.76985,10,0,0,3.613493,222.6281,1,0,1,0,0
2073,213,0,49,127881.0,15.14143,12,3,0,8.954573,149.9598,0,0,0,1,0
9760,2913,0,61,14192.54,10.66077,9,0,1,60.67808,164.9647,1,1,1,0,0
9094,19551,1,80,36648.54,15.22905,10,1,1,66.82797,214.9663,0,0,0,1,0
2611,62429,1,30,51136.82,4.791388,15,1,0,2.333094,140.0049,0,1,1,0,0
9052,388,3,73,60461.6,10.88242,13,0,0,45.82729,137.5165,1,1,0,1,0
2175,35349,2,71,26012.53,6.751421,11,2,1,30.7698,117.4835,0,0,0,1,0
8644,30815,2,62,10759.62,13.18526,12,0,1,41.88419,242.6326,0,0,0,1,0
1835,1105,4,26,18620.79,4.989775216,16,0,0,16.00167972,149.974105,0,0,1,0,0
750,11054,1,69,23806.03,9.098009816,17,1,1,20.07541432,147.473844,0,0,0,1,0
1348,4731,0,56,3381.33,8.350691799,13,1,0,9.31669305,162.471255,1,1,0,1,0
650,699,1,47,60415.32,8.497807171,16,0,0,20.75499393,220.118516,0,1,1,0,0
4999,534,2,49,15908.91,11.47451,10,0,1,5.368306,182.4538,0,1,0,1,0
3849,497,0,21,23953.2,3.779416,14,4,1,12.674,139.9816,0,0,0,1,0
6880,13111,1,70,9763.48,12.29021,12,2,0,59.78343,157.4836,0,0,1,0,0
2643,777,4,43,77380.28,10.7808,14,1,0,4.310974,240.1149,0,0,0,1,0
7485,3735,1,55,60744.3,4.923971,13,0,0,59.16562,219.9902,0,1,1,0,0
4409,443,1,70,55903.55,10.67552,9,3,0,8.671709,152.4884,0,1,1,0,0
7073,17587,3,83,68691.4,10.07105,18,0,0,51.73474,104.9629,0,0,1,0,0
4356,2138,0,47,49662.82,12.33405,19,2,1,31.81602,129.9763,0,0,0,1,0
6794,549,0,60,51546.63,12.56358,11,1,0,54.0886,262.6106,0,0,1,0,0
4979,3423,2,20,54664.15,10.83271,7,2,1,8.618298,255.1417,0,1,0,1,0
4520,1767,4,66,118179.2,12.48633,8,3,1,3.77596,182.4676,0,0,1,0,0
5055,4894,0,18,17092.77,14.62128,10,1,0,69.87041,220.1149,0,0,1,0,0
2218,617,1,32,4032.31,7.144377,13,0,0,13.14986,182.4676,0,0,0,1,0
4779,46623,1,44,36514.93,11.7274,13,1,0,1.90586,127.4958,0,0,0,1,0
7871,1916,0,86,6757.33,8.179568,19,1,0,50.97055,174.9744,0,1,0,1,0
8712,95,4,76,57316.09,17.2406,11,0,0,66.00509,222.6143,0,1,0,1,0
6664,2287,4,31,19869.05,11.60439,16,3,0,56.61898,159.965,0,0,0,1,0
2403,2423,3,59,7614.82,10.9733,13,1,0,3.919919,187.656,0,0,1,0,0
3159,103,0,59,8615.0,12.15921,11,0,0,3.769755,219.9902,1,1,1,0,0
9486,635,0,72,82584.2,9.282643,12,0,0,68.88449,169.9447,0,0,1,0,0
8369,62,6,79,22243.66,13.3254,17,4,0,45.88967,104.9643,1,1,0,1,0
4584,2016,3,78,41637.08,9.542495,12,3,2,5.933094,172.4624,0,0,0,0,1
1676,3662,3,41,33458.05,10.38784781,8,1,2,1.019306038,162.468917,0,1,1,0,0
500,5549,0,54,28712.86,10.68579941,13,1,0,11.91663193,92.455141,0,0,0,1,0
3520,2132,5,46,27655.18,5.415772,14,0,1,13.21355,149.9447,0,0,1,0,0
4023,30228,1,26,20770.05,8.180859,12,0,0,15.49592,129.9621,1,0,1,0,0
7228,2753,1,22,67857.57,6.049731,11,1,0,60.76389,210.1563,0,0,0,1,0
3201,1203,4,88,19228.48,13.46555,12,1,0,4.525491,232.6378,0,0,0,1,0
71,30225,0,87,77996.88,7.969277912,17,0,0,3.7311787,255.119794,1,1,1,0,0
5981,540,1,27,30943.33,16.9392,17,1,0,57.91581,230.1344,1,0,0,1,0
4646,25503,0,80,12363.22,7.581507,12,2,0,15.61752,245.1283,0,0,1,0,0
304,19869,2,62,28502.33,7.248946018,10,1,2,16.84928353,172.47417,0,1,1,0,0
4953,1059,1,51,10090.93,6.828347,13,0,0,19.39483,172.4624,0,0,0,1,0
5260,417,0,19,55419.79,12.23706,13,2,0,57.63594,174.9581,0,0,1,0,0
9858,48710,3,53,17681.56,5.414854,14,1,0,57.4792,139.9512,0,1,1,0,0
873,780,0,55,20761.43,10.01977372,10,0,0,1.656338685,187.481057,0,0,1,0,0
8265,5273,8,24,39594.01,3.39885,18,2,0,48.9954,230.1051,0,0,1,0,0
6777,2106,0,25,25391.03,12.75451,11,1,0,54.91727,139.9678,0,1,0,1,0
8471,1416,0,63,23355.34,14.05088,14,0,0,52.9247,127.4783,0,0,1,0,0
2184,2382,4,27,78989.36,15.51053,11,1,1,10.46977,159.9349,1,0,0,1,0
8732,26094,3,24,65486.61,13.56479,11,2,1,60.98321,132.4798,0,0,0,1,0
2591,445,2,53,12861.54,9.308406,16,1,1,8.909806,139.9875,0,1,0,1,0
7140,49877,1,82,34832.5,9.8601,14,1,1,69.29186,127.4738,0,0,1,0,0
9595,9871,1,46,62785.86,9.817687,12,0,0,54.41975,275.1336,0,0,0,1,0
7984,291,1,68,18386.57,9.698516,11,2,0,70.28492,217.484,0,0,0,1,0
876,9177,10,51,22120.88,10.06967038,14,1,0,1.161803984,255.141716,0,1,0,1,0
7461,535,6,74,63807.18,7.163909,9,1,1,57.9625,257.6513,1,0,0,1,0
2681,34791,0,18,46431.14,5.272185,14,0,0,5.874949,194.9663,0,0,0,1,0
5643,8419,0,78,72121.31,7.291041,8,3,0,67.93291,252.6378,0,0,1,0,0
8086,58797,3,75,35671.63,10.93051,15,2,1,65.68687,169.9741,1,0,0,1,0
1771,3521,0,58,18406.73,9.299310376,10,2,0,7.217041327,127.458638,0,0,0,1,0
7951,18609,0,67,39372.66,8.519894,16,1,0,70.40235,200.1185,0,1,0,1,0
2508,12407,1,77,62989.06,2.094319,9,1,0,27.4563,162.447,0,1,0,1,0
9559,2137,0,56,40426.46,8.178866,12,1,1,56.10936,172.4404,0,0,1,0,0
4722,734,2,53,32753.3,9.308357,10,0,0,2.680333,124.9781,0,0,0,1,0
9770,16955,2,51,13538.2,9.839701,14,0,0,68.90291,172.4885,0,1,0,1,0
9862,32005,0,52,18634.63,10.35163,12,0,0,56.54679,190.127,0,0,1,0,0
1016,9231,2,72,117194.61,5.488512386,13,1,1,2.722310392,220.114868,1,0,0,1,0
4782,9493,2,44,36991.79,6.666431,6,1,0,13.17784,179.9794,1,0,0,1,0
2901,4787,0,18,32713.07,12.54931,13,0,0,9.448434,252.6378,0,0,0,1,0
2149,1583,8,76,22626.3,14.78858,18,0,0,5.29727,132.466,0,1,1,0,0
7743,746,2,69,30712.74,5.482104,11,0,0,69.88681,132.4798,0,0,1,0,0
7304,6047,3,47,25130.62,10.85783,8,3,1,62.64968,104.9781,0,0,1,0,0
5216,5762,3,59,35216.42,11.30515,12,1,0,69.31083,214.9663,0,0,1,0,0
9152,624,0,48,28836.94,5.251395,11,2,1,71.32593,262.6106,0,0,1,0,0
6687,227,1,78,53158.49,10.79807,12,1,0,68.69095,232.6228,0,0,0,1,0
7531,41107,1,33,15824.18,6.629265,11,0,0,70.67216,172.4624,0,0,1,0,0
3686,969,5,30,30113.06,10.23011,10,0,0,11.92723,169.9741,0,0,0,1,0
5275,10511,1,29,33341.83,7.397684,18,1,0,43.1183,182.4433,0,0,0,1,0
6555,3410,2,64,99108.6,10.59251,17,0,0,70.95714,162.4538,0,1,1,0,0
9293,1159,6,51,19119.85,14.57287,15,1,1,65.12042,220.1323,0,0,0,1,0
4644,217,1,29,42123.52,11.89732,17,2,1,7.502506,255.1336,0,0,1,0,0
3799,2350,2,41,90486.0,13.54487,15,1,0,9.573255,169.9741,0,0,1,0,0
2728,1319,0,54,5676.28,7.427575,12,1,0,2.945436,265.1283,1,0,0,1,0
5179,1503,3,52,20052.51,6.789265,11,2,2,62.03303,124.9781,0,0,0,1,0
9593,223,3,54,17391.03,14.80048,11,0,1,70.14018,202.4433,0,0,0,1,0
7265,1331,2,19,35807.67,10.58797,16,0,0,59.3991,210.1518,0,0,1,0,0
6243,40434,2,44,17781.1,10.11757,11,2,0,71.61196,119.9568,0,0,1,0,0
8075,2831,3,52,13933.32,10.77203,11,2,1,60.57969,159.983,0,1,0,1,0
5232,1460,10,39,10098.02,14.93874,17,1,0,66.62742,124.9643,0,1,1,0,0
397,8303,1,73,37149.4,10.48123205,17,0,0,9.797427154,142.499263,1,0,1,0,0
5031,3123,1,28,9174.42,4.592344,11,1,2,67.11782,137.4616,0,0,0,1,0
7760,626,2,52,33004.61,12.60017,7,1,0,62.17828,104.9923,0,0,0,1,0
6300,2715,4,79,104558.0,13.8729,8,0,0,54.7248,139.9979,0,1,0,1,0
1240,1130,3,45,40710.63,11.28911933,14,1,0,15.56696462,167.484705,0,1,0,1,0
1106,3211,3,65,57778.05,12.1464948,14,1,0,6.867358844,207.638588,0,0,1,0,0
5070,28671,1,75,30874.05,6.520003,11,0,0,66.95875,162.447,0,1,1,0,0
7028,2746,1,36,68597.31,8.631911,10,1,0,53.90195,92.45514,0,0,1,0,0
8994,2973,1,76,78242.15,13.85124,12,0,0,36.95505,162.4676,0,0,1,0,0
1580,21276,0,25,108698.71,8.948441696,8,0,0,11.44810825,104.992311,0,0,1,0,0
762,966,1,63,48557.08,11.30766093,11,0,0,11.48773622,137.487242,0,1,1,0,0
3107,218,2,31,80392.41,9.736413,9,1,1,7.53282,149.9378,0,0,0,1,0
3632,2623,0,64,48188.1,10.77322,19,2,0,17.39814,159.965,0,0,1,0,0
2486,34639,1,84,76925.67,9.380891,12,0,1,2.919931,142.4713,0,1,1,0,0
6651,637,4,81,74294.77,9.491983,8,0,0,53.34051,104.9923,0,0,1,0,0
8939,1451,1,55,41526.48,10.6861,12,2,0,65.71805,137.4392,0,0,0,1,0
7148,180,1,39,80790.57,7.146126,14,0,0,53.02997,159.9512,0,1,0,1,0
5518,7470,3,74,22610.64,10.04493,11,3,0,67.16512,275.1336,0,0,1,0,0
3490,1412,1,62,149959.8,12.70538,11,0,0,15.36862,114.9728,0,0,0,1,0
3410,3251,0,18,10272.73,6.712062,11,0,0,9.767357,187.4974,0,1,0,1,0
855,35603,1,18,11969.69,8.023097117,6,2,0,4.667703398,247.664655,0,1,0,1,0
7212,3682,3,45,21353.34,5.527812,14,0,1,65.80077,139.965,0,0,1,0,0
9813,2484,8,80,4937.73,9.071804,15,0,1,40.43984,129.9778,0,1,1,0,0
2335,450,0,25,39681.63,4.06907,16,0,3,4.244854,194.9768,0,1,1,0,0
1821,25,4,39,28420.39,5.282356868,11,0,0,9.585621689,107.528648,0,1,0,1,0
1455,5098,3,30,53853.79,10.06689273,8,0,1,2.181372893,242.628057,1,0,1,0,0
6627,106,1,64,48089.17,3.289731,16,2,0,51.54386,192.4404,0,0,0,1,0
2685,4869,0,55,57944.08,4.652367,12,1,0,4.534721,172.4555,0,0,1,0,0
4451,17107,3,38,47890.17,12.17482,16,1,1,5.452285,147.4564,0,0,0,1,0
4323,4634,2,45,114051.7,6.807785,13,0,1,21.72968,127.5112,0,1,1,0,0
6614,3518,1,27,98862.21,9.136834,15,2,1,65.57158,179.9476,0,0,1,0,0
3109,3107,2,63,37204.88,12.01598,13,1,1,6.725815,182.497,0,0,0,1,0
7835,14696,1,72,34995.55,13.09283,12,1,2,58.12044,240.1149,0,0,1,0,0
4974,5259,1,67,15629.94,10.25342,9,2,1,11.54316,140.0013,0,0,0,1,0
7751,2759,1,86,72032.69,14.75424,8,0,1,57.47194,154.9618,0,1,1,0,0
657,27790,1,83,45301.07,16.35739677,17,1,0,7.29973843,172.47417,1,1,1,0,0
9422,1976,2,66,32080.56,11.91664,11,1,3,49.37752,175.1331,0,0,1,0,0
4892,0,5,32,59960.0,9.638076,7,0,0,8.324111,182.4433,0,0,0,1,0
2661,17148,3,64,35087.57,4.641244,16,0,1,10.0496,210.138,0,1,0,1,0
7023,172,2,86,39513.49,11.42905,9,2,0,48.05636,237.6549,0,1,0,1,0
4006,8510,0,52,16375.5,9.762926,12,3,0,6.408823,132.5127,0,1,0,1,0
6554,14676,2,36,11450.5,15.35378,9,1,0,52.5986,149.9447,0,0,1,0,0
5375,76,7,63,98665.78,10.55549,9,2,0,67.77122,137.4392,0,0,1,0,0
1411,41,2,61,41817.73,5.326776882,12,2,0,9.821119931,139.965008,0,0,1,0,0
9937,1112,1,65,78958.46,6.236533,12,2,1,57.20149,117.4835,0,0,0,1,0
3311,135,4,51,29217.49,8.928833,10,2,1,7.010649,265.147,0,1,0,1,0
5788,3986,0,72,10178.42,6.111571,12,2,0,63.66434,107.4958,0,0,1,0,0
2655,8549,1,32,49271.78,13.31371,11,0,0,16.7433,245.147,0,1,1,0,0
2458,27454,0,55,32193.76,3.464197,12,0,0,15.4459,182.4433,0,0,0,1,0
4318,764,4,42,15762.73,7.343718,11,0,0,14.40375,235.1417,1,1,1,0,0
8897,21900,0,41,4551.4,9.699545,14,2,0,65.12124,174.9755,0,0,1,0,0
4820,733,2,58,2335.14,6.963828,11,0,0,29.71753,194.9768,0,1,0,1,0
8920,167,1,20,21224.38,10.77302,11,0,0,70.66533,255.1417,0,1,0,1,0
9936,38703,0,57,27078.33,11.26407,10,3,0,52.07771,114.9509,0,0,0,1,0
764,1108,1,46,12366.21,11.42897436,12,0,0,7.603357235,172.44408,0,1,1,0,0
5655,53886,1,77,35075.03,5.987646,19,0,1,65.83916,139.9512,0,1,1,0,0
1236,57,0,32,26312.33,13.46868109,14,0,0,15.48651522,159.934918,0,0,1,0,0
6731,7058,3,81,30474.66,6.484808,12,0,2,58.90864,150.0208,0,0,1,0,0
950,26736,1,25,113086.55,13.18785324,16,3,1,2.253077812,150.006987,0,1,0,0,1
8978,4800,3,66,23005.6,12.13544,13,0,1,64.2738,162.447,0,1,1,0,0
7070,551,2,74,95188.95,1.144796,12,1,1,69.71148,174.9699,0,1,0,1,0
2044,68,1,21,101907.8,9.485065,11,0,1,2.051002,242.6143,0,1,0,1,0
8940,30376,6,85,63887.79,13.09197,11,2,1,60.42253,182.4433,0,0,0,1,0
6103,639,3,49,61396.06,9.126135,8,3,1,61.28932,164.9785,0,0,0,1,0
7176,25445,0,69,26382.57,13.61942,6,0,0,65.74105,127.4958,0,0,0,1,0
7296,979,2,41,43271.39,6.444829,11,1,0,59.53825,222.6143,0,1,0,1,0
4719,16254,0,56,21580.42,9.278282,16,2,0,1.999262,242.6281,0,0,0,1,0
5287,10382,0,53,29779.57,15.20933,8,3,1,52.03501,169.9378,0,0,0,1,0
9242,10729,2,88,72518.47,15.37298,11,3,0,52.56232,175.1331,0,0,0,1,0
5088,588,8,80,30288.0,10.98243,12,1,0,54.14957,172.4871,0,0,0,1,0
7783,936,4,49,25377.86,9.213315,13,0,1,68.59441,214.9663,0,0,0,1,0
4197,1305,0,45,26053.32,11.25811,17,1,1,14.10279,204.9797,0,1,1,0,0
5922,22858,0,18,21136.06,8.297045,9,0,0,65.51642,194.9744,1,1,1,0,0
9350,14839,2,42,12110.3,6.836654,15,1,0,68.86185,129.9598,0,0,0,1,0
622,501,2,34,37552.96,11.88831901,17,3,0,6.143856241,172.457857,1,0,1,0,0
2551,467,1,52,8257.65,13.93304,15,1,1,10.86199,155.0084,0,1,0,1,0
9921,18621,1,29,109058.0,6.085724,12,2,0,65.21231,107.482,0,1,0,1,0
758,4223,4,74,17520.23,4.407345296,14,0,1,3.248169927,162.45383,0,1,0,1,0
7924,1357,1,56,11397.14,7.839258,11,2,0,48.79391,139.965,0,0,0,1,0
9736,288,2,77,25126.76,12.24905,14,2,0,59.60865,192.4705,0,0,1,0,0
2675,5587,3,50,70321.71,12.99114,10,0,1,4.617824,187.4847,0,1,1,0,0
9475,323,2,55,16545.07,13.90412,22,0,0,47.48699,210.1051,1,0,1,0,0
9480,5639,0,61,44457.68,10.88036,14,2,0,66.47483,127.4601,0,1,1,0,0
8575,4993,1,25,47027.73,10.92999,11,1,1,71.6524,214.9525,0,1,0,1,0
7945,583,3,59,22445.76,6.958282,8,0,0,48.00544,162.4653,0,0,1,0,0
6411,25827,0,19,11791.97,7.659547,11,1,1,62.26072,149.9928,0,1,1,0,0
9574,292,0,57,79842.59,13.85387,14,3,0,40.51042,174.9768,0,1,1,0,0
2109,2028,1,62,38302.75,13.2422,8,1,1,12.31839,142.4526,0,0,1,0,0
5209,911,2,43,17914.7,10.98961,12,2,0,70.70127,92.48802,0,1,0,1,0
2097,17696,4,76,38228.16,14.23673,15,0,0,11.50316,232.6378,0,0,1,0,0
1136,20235,0,75,30814.46,4.840632447,10,1,0,14.58313517,187.481057,0,0,1,0,0
6528,12099,9,27,9835.23,9.747473,16,0,0,54.88358,255.1417,0,1,0,1,0
5085,8878,4,52,22831.25,7.665977,9,0,0,48.1707,152.4952,0,1,0,0,1
624,4946,1,56,15621.76,10.75643368,13,1,0,2.08299524,144.988941,0,1,0,1,0
5765,1286,2,65,78464.32,7.9119,7,1,1,52.29353,175.1331,1,0,1,0,0
3370,718,2,67,29224.99,2.589804,10,0,0,9.060745,104.9643,0,1,0,1,0
2203,18208,8,19,24364.42,12.77923,11,1,0,4.029419,137.4836,0,0,0,1,0
4840,518,2,87,21790.0,12.83596,15,0,0,9.187823,179.9656,1,1,1,0,0
136,3199,3,70,122957.19,2.120350511,17,0,0,6.365998533,202.443347,0,0,1,0,0
3042,7390,0,61,35388.48,8.587338,10,2,1,3.172425,172.5104,1,1,0,1,0
5537,249,1,28,18033.25,7.337078,12,0,1,66.63528,127.4421,0,0,0,1,0
8698,195,1,87,55132.91,9.570081,13,0,0,70.22382,117.4872,1,1,1,0,0
4969,141,4,36,9083.29,7.553372,14,0,1,2.745106,120.0035,0,0,0,1,0
8120,4127,4,85,66183.72,9.302148,13,1,1,70.67844,245.1457,0,0,1,0,0
8911,5015,1,55,36932.56,2.355031,9,1,0,52.20049,92.45514,0,0,1,0,0
9035,2124,2,88,11116.97,11.06487,15,1,0,65.90788,184.9963,1,1,1,0,0
1208,63,4,44,95197.4,9.255314336,13,2,0,19.9235245,172.462354,0,0,0,1,0
8500,1803,1,34,17175.88,9.008521,15,0,2,44.14809,242.6326,0,0,1,0,0
6705,91,4,40,6791.21,9.786347,8,0,1,65.60019,174.9755,0,0,1,0,0
9836,22553,4,35,1772.89,3.090771,6,1,0,47.03744,174.9768,0,1,1,0,0
6961,250,0,79,17065.63,8.631965,8,1,2,66.47977,242.6573,1,0,1,0,0
2040,29539,0,28,20185.24,10.83199,6,0,0,23.24675,159.9349,0,0,1,0,0
5573,34,0,39,13883.75,8.718083,15,0,0,52.98075,204.9634,1,0,1,0,0
3775,19706,0,70,43579.88,12.00434,15,2,1,6.830372,252.6378,0,0,0,1,0
2511,1757,0,31,53116.06,8.183544,15,0,0,10.52249,159.9349,0,0,1,0,0
2814,4350,2,60,32355.4,11.57381,10,0,0,13.03957,150.0208,0,0,1,0,0
1530,2382,1,79,10457.26,11.41399094,11,1,0,15.6930298,204.979684,0,1,0,1,0
9158,3756,3,28,15535.84,13.16727,13,1,0,62.6093,169.9378,0,0,1,0,0
8795,1206,4,46,29161.56,8.373351,15,1,0,68.93363,204.9797,0,1,0,1,0
4877,19168,1,50,16409.81,9.692251,12,0,0,1.40024,152.4624,0,0,1,0,0
4490,0,0,87,18148.08,11.04506,13,2,1,21.72982,235.1555,0,0,0,1,0
2883,11173,4,70,18608.64,7.364011,8,1,0,14.89363,107.5286,0,1,1,0,0
4124,164,2,39,19745.98,2.698874,6,2,0,4.827032,127.4421,0,0,0,1,0
7582,2617,4,73,31854.01,11.0579,10,0,1,59.60106,147.4893,1,1,1,0,0
9777,1045,1,61,60493.62,14.03424,13,0,0,62.6698,182.497,0,0,0,1,0
3026,2245,4,82,28738.5,10.653,14,0,1,20.95648,200.1323,0,0,1,0,0
6686,297,2,65,55541.84,11.76173,15,1,1,64.71582,255.1336,0,0,0,1,0
3772,35489,2,50,9467.94,7.494062,13,2,0,6.864699,162.4653,0,0,1,0,0
1569,14606,4,45,16073.46,10.07234257,9,0,1,8.699764172,157.483594,0,0,1,0,0
1880,6343,0,57,18651.96,10.78909418,6,1,1,18.37212028,204.963371,0,0,0,1,0
1025,8431,0,59,40787.88,5.931159176,10,3,0,18.29391747,172.47417,0,1,0,1,0
9865,16853,1,48,22946.95,8.073099,11,1,1,54.74518,232.6378,0,0,0,1,0
652,3696,1,46,29876.17,8.063885304,10,0,0,5.260136013,245.146969,0,1,0,1,0
6406,206,9,65,58813.9,9.441469,10,2,0,51.41313,137.4836,0,0,1,0,0
231,47974,1,63,25985.06,9.497106973,11,1,0,18.17247008,149.959755,0,0,0,1,0
4869,221,4,49,42033.71,5.110608,10,0,1,15.39062,149.9915,0,0,1,0,0
2121,2146,2,77,29681.02,11.47448,9,2,0,27.98865,104.9643,0,1,0,1,0
4555,17493,1,24,15544.73,8.073426,8,1,0,5.798779,187.656,0,0,0,1,0
4066,208,3,35,26190.71,7.755985,11,0,0,3.245848,159.9805,1,1,1,0,0
8837,15,1,84,60276.48,7.338928,3,2,0,68.20321,139.9678,0,1,0,1,0
654,2465,5,52,67828.98,13.32489174,13,4,0,2.451160296,149.984492,0,0,1,0,0
5635,286,6,34,24721.14,7.323119,10,1,0,65.29309,139.9512,0,1,0,1,0
1018,204,0,49,3836.01,12.9482381,14,0,0,4.319159918,287.642733,0,1,0,1,0
4416,622,6,19,77498.99,7.725473,9,0,1,16.27572,187.5139,0,1,0,1,0
1123,11499,0,57,47757.95,7.550902576,12,2,1,1.456262249,184.961033,0,0,0,1,0
5710,26235,8,23,26909.8,6.625411,15,2,2,60.37442,172.4705,0,0,1,0,0
5515,360,0,80,3328.23,14.90964,16,0,1,52.03938,232.624,0,1,1,0,0
3868,1004,0,80,11414.65,8.060591,13,1,1,6.101406,92.45514,0,0,0,1,0
442,88349,1,29,21897.41,13.1215267,10,0,0,1.171557288,182.467607,1,0,0,1,0
1632,38443,1,82,45664.79,11.53924648,14,1,0,1.609325308,172.455519,1,0,1,0,0
8624,5061,2,78,128842.9,9.442846,10,2,1,55.51616,245.147,0,1,0,1,0
3171,978,0,50,82809.36,13.13153,12,1,2,9.705314,140.0342,0,1,1,0,0
4696,1468,0,39,41918.85,9.95519,14,0,0,4.46492,242.6143,0,1,0,1,0
4486,13981,0,28,93909.59,9.472208,8,0,0,12.75395,202.4433,0,0,0,1,0
435,6349,3,63,6574.36,9.173811061,11,1,0,11.50651216,149.962093,1,0,1,0,0
8332,2311,1,74,23283.85,5.819784,13,1,0,49.59222,117.4872,1,1,1,0,0
3860,5494,2,82,8519.2,11.45584,12,0,0,14.36438,192.4705,0,0,0,1,0
6033,817,7,55,30938.57,10.39695,5,0,0,69.026,187.6094,0,0,1,0,0
5237,2216,0,78,14281.24,13.14435,7,1,0,50.09799,219.9902,0,1,1,0,0
7373,137,0,56,93783.49,10.29519,13,2,0,48.25673,149.9778,0,1,0,1,0
4572,14942,3,65,66156.08,12.95024,15,2,1,4.899337,162.4538,0,1,0,1,0
9283,291,4,44,28619.23,9.704564,13,1,0,59.36904,127.4958,1,0,0,1,0
8421,3814,3,80,14009.63,10.37611,12,0,0,60.98195,182.4433,0,0,0,1,0
4537,4242,0,57,12204.42,7.210462,13,0,0,14.0669,192.4567,0,1,1,0,0
523,4183,0,66,60897.92,8.827647599,13,2,0,1.939549257,152.510442,0,1,0,1,0
9062,5111,0,28,96575.06,7.469608,11,1,1,66.15184,177.6508,0,0,1,0,0
793,1155,1,31,5149.97,13.84635691,10,0,0,4.208227552,222.628057,0,0,0,0,1
5621,31102,2,77,54548.92,9.987264,12,1,2,60.87582,210.127,0,0,1,0,0
6296,389,0,38,11182.43,8.998522,14,2,0,66.66711,222.6143,0,1,0,1,0
7104,9908,4,72,42676.34,9.026579,14,0,0,66.37863,114.9658,0,0,1,0,0
312,2019,0,28,56178.63,3.405050602,11,2,0,9.183905417,124.97808,0,0,1,0,0
6327,12742,1,23,42754.88,10.0299,11,0,0,70.68154,227.4754,0,1,0,1,0
2635,31148,0,81,30462.45,10.7882,13,1,0,2.827378,164.967,0,1,1,0,0
7680,11289,4,61,72298.05,4.723834,12,0,1,69.97649,212.6415,1,1,0,0,1
4750,34315,0,51,24376.36,8.974674,14,1,0,13.89557,220.1615,0,0,0,1,0
9076,171,0,48,15189.38,9.340315,3,1,0,65.26684,159.9349,0,0,1,0,0
776,686,3,30,30446.44,10.02846403,14,1,0,25.77611616,182.483267,0,1,1,0,0
5608,1833,4,41,106862.5,8.006363,10,1,0,39.61469,175.1331,0,0,0,1,0
